map_id,family,task_id,task_slot,candidate_attempt,split,start,goal,geometry_hash,episode_length,minimum_goal_distance,collision_count,ground_contact_count,nonfinite_count,clip_count,goal_reached,accepted
OFFSET_BLOCK_093,OFFSET_BLOCK,OFFSET_BLOCK_093_TASK_05,5,0,test,"[-0.10945975493653823,1.0296764543286956,1.85]","[6.219014893182629,-0.9924899894242813,0.65]",0cd1187d4683011c019647013f56db75b3af7ff4531e2e92184c5ceb66c08028,662,0.05983422756775725,0,0,0,0,True,True
OFFSET_BLOCK_093,OFFSET_BLOCK,OFFSET_BLOCK_093_TASK_06,6,0,test,"[-0.08487142747688296,0.13808675585211397,0.55]","[5.832365660043674,-0.3962407417448552,2.25]",0cd1187d4683011c019647013f56db75b3af7ff4531e2e92184c5ceb66c08028,613,0.04908124088954814,0,0,0,0,True,True
OFFSET_BLOCK_093,OFFSET_BLOCK,OFFSET_BLOCK_093_TASK_07,7,0,test,"[0.057315176232235504,-0.07503187561001662,2.25]","[5.600903298114911,0.03221104337747238,0.55]",0cd1187d4683011c019647013f56db75b3af7ff4531e2e92184c5ceb66c08028,580,0.04640991376634152,0,0,0,0,True,True
OFFSET_BLOCK_093,OFFSET_BLOCK,OFFSET_BLOCK_093_TASK_08,8,0,test,"[-0.005154888792148538,-0.9720949917508096,0.65]","[5.487374919534547,1.042570036989469,2.1]",0cd1187d4683011c019647013f56db75b3af7ff4531e2e92184c5ceb66c08028,597,0.04423480530534786,0,0,0,0,True,True
OFFSET_BLOCK_093,OFFSET_BLOCK,OFFSET_BLOCK_093_TASK_09,9,0,test,"[-0.013920321370318067,0.9268100766832357,2.1]","[5.772624881744982,-1.0015988399242353,0.65]",0cd1187d4683011c019647013f56db75b3af7ff4531e2e92184c5ceb66c08028,619,0.05363487318528931,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_00,0,0,train,"[0.07538526668627218,0.08038423976980152,1.0328296697352484]","[6.300954818489216,0.1648609672728124,0.9611508515387766]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,622,0.05156941046546399,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_01,1,0,train,"[0.24774612987388947,-0.3098854492512432,0.8916643258796358]","[5.737849639677073,0.09890545353965208,1.2483729231823162]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,559,0.03419932043411513,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_02,2,0,train,"[-0.06110115405936621,-0.9514041711873684,0.9026665838263814]","[5.643524012666784,0.9933128322171336,1.4102423971422553]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,601,0.044991856632499175,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_03,3,0,train,"[0.06003072513777982,0.8623085837579985,1.3657073006619895]","[5.70833834078395,-0.8758587293910166,1.2182446562542795]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,590,0.046952953906428445,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_04,4,0,train,"[0.051880524797348365,-0.8887607568699345,0.65]","[5.835550970141809,0.7834739906522518,1.85]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,609,0.04056239794917404,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_05,5,0,train,"[0.06102074277906608,0.9980913136462363,1.85]","[6.0245832332718665,-0.9703235751425626,0.65]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,630,0.08375447865801994,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_06,6,0,train,"[-0.04127135543592017,-0.08905106976846883,0.55]","[5.924417827709809,-0.136638357676348,2.25]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,616,0.06650990472795427,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_07,7,0,train,"[0.04148724373608029,0.4025690263874503,2.25]","[5.706781997184882,0.16840709700382503,0.55]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,591,0.05676141676611315,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_08,8,0,train,"[0.009791053196887584,-1.0840746947339908,0.65]","[6.266547480044614,0.937775833770883,2.1]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,659,0.0648997496667528,0,0,0,0,True,True
OFFSET_BLOCK_094,OFFSET_BLOCK,OFFSET_BLOCK_094_TASK_09,9,0,train,"[-0.05981355988684979,0.9397985093232833,2.1]","[6.055736983897752,-1.0661078200306737,0.65]",18d2fba9acb5ab7ddcc22a2351446c969611823394b4c24d336705352d0794e2,648,0.06187261043924288,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_00,0,0,val,"[0.08926770160996259,-0.18917493468586197,1.0347016241984512]","[6.166882959406088,0.303069164530414,0.9188628497972483]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,610,0.07032176016624782,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_01,1,0,val,"[0.22657707014292364,-0.1445713165207848,1.051644686128314]","[5.494267600473462,0.32874629753957274,1.2901463213186848]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,540,0.04413343206377143,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_02,2,0,val,"[-0.04487023926409085,-1.1336553023976963,0.8414530620677187]","[5.9342941486378855,1.0749556240066651,0.8164438939044257]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,629,0.05648802350159262,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_03,3,0,val,"[-0.12444213336921156,1.0721926778200803,1.1324962507371774]","[6.050809385098091,-0.901672759182463,1.0729921121007546]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,639,0.026901520300350396,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_04,4,0,val,"[0.2322543865725936,-1.035606619687826,0.65]","[6.013324648809575,1.0127529485798052,1.85]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,617,0.04933145892968708,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_05,5,0,val,"[0.1836181153620051,0.8365655062172145,1.85]","[6.340011952357888,-0.8528630276668081,0.65]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,640,0.05868180739907944,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_06,6,0,val,"[0.09030542453104792,-0.35475292923600743,0.55]","[5.961519675761305,-0.08774430303298456,2.25]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,608,0.07591651375323183,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_07,7,0,val,"[0.029594820372975117,0.5456935760627313,2.25]","[5.779192310829539,0.17493441574508659,0.55]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,598,0.042207162388460645,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_08,8,0,val,"[-0.03506460917054807,-0.9537246214238871,0.65]","[5.776177049784087,0.996631201832448,2.1]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,621,0.06540875466211632,0,0,0,0,True,True
OFFSET_BLOCK_095,OFFSET_BLOCK,OFFSET_BLOCK_095_TASK_09,9,0,val,"[-0.02288095667029555,1.0328307484547354,2.1]","[5.830803561878608,-1.0543157059887431,0.65]",1bf12a94f8d637820327bd44d84e93aa7f3ccddef0ef5114ed063ccd60e2956c,628,0.09793803134944462,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_00,0,0,train,"[0.1487505550152501,-0.08308710487770843,0.8738052124863038]","[5.775005678224381,-0.11604697878634371,1.3317290251961267]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,570,0.033048792679804574,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_01,1,0,train,"[-0.05515185787112843,0.09714171937125371,0.8774897998790641]","[5.6598935865392415,0.15840132333643153,1.2831765251036298]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,578,0.08176007621561858,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_02,2,0,train,"[-0.0030542641856868835,-1.0635388285029792,0.9096603919740297]","[5.5588013293778245,1.0554846073118385,1.0566670194453254]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,592,0.055176349007202447,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_03,3,0,train,"[-0.11926425829036855,1.0247599243766603,1.299396755976253]","[6.096332321505785,-1.1385159470233033,0.8890471226691729]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,648,0.0694140684664259,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_04,4,0,train,"[0.2439604529145489,-0.987353916957562,0.65]","[6.052833697782181,0.7606814126111238,1.85]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,613,0.06290754726953879,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_05,5,0,train,"[0.006332256204414272,0.9695004018028641,1.85]","[6.281065075809634,-0.7902541439963193,0.65]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,651,0.06693717427909045,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_06,6,0,train,"[0.039368579296994693,0.4400281227341167,0.55]","[5.79966357545465,0.4794299022658328,2.25]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,598,0.07255131525000191,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_07,7,0,train,"[0.11257319618463948,-0.28609695142258185,2.25]","[5.807267157614579,-0.4851518324963592,0.55]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,593,0.033464869332592656,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_08,8,0,train,"[0.06470739148082935,-1.023422081906093,0.65]","[5.8355360937815295,1.0122942397829193,2.1]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,620,0.05807888231064436,0,0,0,0,True,True
OFFSET_BLOCK_096,OFFSET_BLOCK,OFFSET_BLOCK_096_TASK_09,9,0,train,"[-0.12271300811464152,1.089941274588132,2.1]","[5.615280442148779,-0.9710947511928338,0.65]",80973992f5d6bfb15d7cb377acf25d71848594a3d79994116c01c7b084bfa08a,618,0.05809888461153441,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_00,0,0,train,"[-0.06407873837523365,-0.16223627324606776,0.9695391856795816]","[6.054013784765832,0.2857639013168951,1.2172149023573178]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,614,0.05244541944918003,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_01,1,0,train,"[0.18268179125660536,-0.05007932655858527,1.056259834623266]","[6.00333083205687,-0.19398805613215497,1.1784474401453515]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,587,0.060707859025077665,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_02,2,0,train,"[0.10106211876431384,-1.0457022783313983,0.911950190327213]","[5.910748486020463,1.131832820276001,1.43642075265417]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,616,0.0537698558497267,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_03,3,0,train,"[-0.10159420690255402,1.0162358496024924,0.9817920705609138]","[6.086267456416659,-1.0781775660645616,1.0471390228259878]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,643,0.08998225780819892,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_04,4,0,train,"[0.12049042829445286,-1.004447234198525,0.65]","[5.512659981497638,1.047901752457133,1.85]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,586,0.044737438209673915,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_05,5,0,train,"[0.12645977531566613,0.9350111688179524,1.85]","[6.252210080081187,-0.8274854656058073,0.65]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,639,0.08582383152155437,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_06,6,0,train,"[-0.13037717410975747,-0.30734609693351583,0.55]","[5.526629012435811,-0.2172457108429726,2.25]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,590,0.051074454972213926,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_07,7,0,train,"[-0.039963985484809894,-0.3900703226072672,2.25]","[5.8454174725237396,-0.39537914115935113,0.55]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,609,0.05312874658917691,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_08,8,0,train,"[0.09908777534100235,-0.9884534928564708,0.65]","[6.043872663369077,0.9730773152278926,2.1]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,633,0.03698520838208542,0,0,0,0,True,True
OFFSET_BLOCK_097,OFFSET_BLOCK,OFFSET_BLOCK_097_TASK_09,9,0,train,"[-0.022083792246700207,1.0515944539312914,2.1]","[5.804342074199579,-1.0966268722335648,0.65]",6e29ff1ef946bb09953eb2ef62fcdd62779da66308aa899848de68d06e69a7e5,628,0.07589968327348832,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_00,0,0,train,"[-0.14178025815098513,-0.16075369186588415,1.078231662359924]","[6.30162194810067,-0.11737204121227154,0.8539341692339307]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,641,0.06001394806827876,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_01,1,0,train,"[0.03177826431812461,0.25941142835765507,1.257313846608545]","[5.8793316476186055,-0.039397745369307846,1.012799382111555]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,590,0.049416426092265216,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_02,2,0,train,"[-0.07590303032710043,-1.1053535407966004,1.3407740742316843]","[5.730552785157861,1.038884581297037,0.8661495988890053]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,614,0.0569580216759313,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_03,3,0,train,"[0.07847258120973014,0.9161717648385816,0.9321104721218214]","[5.687964078118316,-0.8552480033323812,1.083556461080988]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,587,0.05212158390761993,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_04,4,0,train,"[-0.08416184358759046,-0.8581977047379569,0.65]","[5.813266752353111,0.9531668849996027,1.85]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,621,0.06018754366888905,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_05,5,0,train,"[0.09309552571594898,0.9202199788494418,1.85]","[5.681635687383682,-0.9441983592330442,0.65]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,597,0.03642732261571903,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_06,6,0,train,"[0.0013352842909367668,0.1505598650338554,0.55]","[5.488039297159191,0.17644935964591885,2.25]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,575,0.07213456304051792,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_07,7,0,train,"[0.14453830813122723,0.319477964104294,2.25]","[6.267959055634055,0.41141187804136037,0.55]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,629,0.04080250447767064,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_08,8,0,train,"[0.05484219663261583,-0.9624017112487002,0.65]","[5.457241446743754,0.9343484263360773,2.1]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,587,0.046053226782655964,0,0,0,0,True,True
OFFSET_BLOCK_098,OFFSET_BLOCK,OFFSET_BLOCK_098_TASK_09,9,0,train,"[-0.076508633230973,1.0474812878929576,2.1]","[5.462086797730812,-0.9344378644620093,0.65]",185c64d894157e44c0a4af0020bfc5ee1bd309e152be34ca334fb0fb1a074414,600,0.05164380886106238,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_00,0,0,train,"[0.09214886977064288,0.3197665396183206,1.337563201547743]","[5.966803308921844,0.09157070613629659,0.9062115959706092]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,592,0.0715106359361409,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_01,1,0,train,"[0.20441458660791498,-0.0620539195019838,1.1738959724886273]","[5.767789877428387,0.26980347657793524,1.2236512813663367]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,565,0.047125343366632974,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_02,2,0,train,"[0.16060246959450844,-0.9293939802804914,1.4613610803892807]","[6.241264367751412,1.0327452966719732,0.8117050192742233]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,634,0.0371376988061036,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_03,3,0,train,"[0.22571067719545732,1.0498409028015934,1.4179578312384917]","[6.064679140479658,-0.9856568940905812,1.2388426385171556]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,613,0.03381124768965498,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_04,4,0,train,"[0.24881036007500326,-0.8800978981968648,0.65]","[5.995478054658017,1.003037259042821,1.85]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,610,0.061789791411070785,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_05,5,0,train,"[0.018827174900499982,1.0033685435580284,1.85]","[5.706775467758303,-1.0433764277250224,0.65]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,610,0.05352287914677744,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_06,6,0,train,"[0.08834997983243212,-0.37729411856238554,0.55]","[5.75893567885307,-0.5222358556734926,2.25]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,591,0.062100767769514134,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_07,7,0,train,"[0.005011386103860677,-0.21921205145509107,2.25]","[5.756326270552138,0.4186250955922382,0.55]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,600,0.05175863601803148,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_08,8,0,train,"[-0.09517080850637884,-1.0315084660309504,0.65]","[5.461728187679728,1.0663940322313799,2.1]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,605,0.05520793356526395,0,0,0,0,True,True
OFFSET_BLOCK_099,OFFSET_BLOCK,OFFSET_BLOCK_099_TASK_09,9,0,train,"[0.18334614083151865,0.9285363576851071,2.1]","[6.32380755704432,-0.9093846029716994,0.65]",267453daa4ef165c76c4d4a5b58fd54abb768b997a57f7d871cfa3bc07d3c4e9,646,0.06195741690740268,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_00,0,0,train,"[-0.04877247999563167,-0.13113532576148773,0.8818494180055834]","[5.465917368016881,-0.12355233871954002,1.0048556313086123]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,560,0.025202492608901852,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_01,1,0,train,"[0.12791135894316183,-0.0662943365410486,1.2376414706304584]","[6.062911790626774,-0.09358022922530623,1.2601532209031732]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,597,0.04489625961995939,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_02,2,0,train,"[-0.033738793857478674,-0.913663696392175,0.9653473434614692]","[5.6162461029502415,1.0097742235758842,0.8564932193369691]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,594,0.04612383326347849,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_03,3,0,train,"[0.1393293369608005,0.8620191847053682,1.4611082632921653]","[5.5093794939254925,-1.0064780035348275,1.2429242381249535]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,570,0.03151887640855774,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_04,4,0,train,"[-0.10941796664376247,-0.9276747335048456,0.65]","[5.8911273329493365,0.9756547202834809,1.85]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,632,0.04494751652088108,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_05,5,0,train,"[-0.13286464092176392,0.7531055387793326,1.85]","[5.72909889444073,-0.9747853643237415,0.65]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,616,0.07388208782283988,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_06,6,0,train,"[0.24604306548966862,0.046537397056523086,0.55]","[5.870324393249103,-0.2742840726529504,2.25]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,588,0.05023366753223002,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_07,7,0,train,"[0.21517172095011847,-0.2777294627634795,2.25]","[6.013483483880931,-0.2871465047406307,0.55]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,602,0.04014145956048159,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_08,8,0,train,"[0.10961590963648657,-0.9059431631382323,0.65]","[5.543528021665384,1.0601964662587295,2.1]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,591,0.05136172210761812,0,0,0,0,True,True
DOUBLE_BLOCK_000,DOUBLE_BLOCK,DOUBLE_BLOCK_000_TASK_09,9,0,train,"[-0.10492059824100516,1.0489813315090175,2.1]","[5.861286724166353,-1.087684612979795,0.65]",7aa544b5698df29af7b0884cc55c0a3bfb4ae52bdb9dd5d82d42f901688c6318,639,0.04947118805300695,0,0,0,0,True,True
DOUBLE_BLOCK_001,DOUBLE_BLOCK,DOUBLE_BLOCK_001_TASK_00,0,0,train,"[0.05826381954592291,0.24378325315634308,1.2380256611939262]","[6.341982076925767,-0.14545894397543135,0.8955574151806547]",e9f6fef3de176e52e3f9edc5fd67278ce2add074b4d3a2076a0b91c63a639236,628,0.06535897763570836,0,0,0,0,True,True
DOUBLE_BLOCK_001,DOUBLE_BLOCK,DOUBLE_BLOCK_001_TASK_01,1,0,train,"[-0.0022709215631535606,-0.13276993639264092,1.212628529598136]","[5.922369695406028,0.03988946656178921,1.23019476704866]",e9f6fef3de176e52e3f9edc5fd67278ce2add074b4d3a2076a0b91c63a639236,596,0.07877027740396363,0,0,0,0,True,True
DOUBLE_BLOCK_001,DOUBLE_BLOCK,DOUBLE_BLOCK_001_TASK_02,2,0,train,"[-0.0007419270683699797,-1.14376504495316,1.4153173372705388]","[5.963908203543662,0.9764665036764707,0.9347139011398632]",e9f6fef3de176e52e3f9edc5fd67278ce2add074b4d3a2076a0b91c63a639236,627,0.06688297279758629,0,0,0,0,True,True
DOUBLE_BLOCK_001,DOUBLE_BLOCK,DOUBLE_BLOCK_001_TASK_03,3,0,train,"[0.02713892465518508,0.9893451441103356,1.3159960382249625]","[5.686463277751757,-1.091502777394212,0.8040581033891845]",e9f6fef3de176e52e3f9edc5fd67278ce2add074b4d3a2076a0b91c63a639236,601,0.07687868705969411,0,0,0,0,True,True
DOUBLE_BLOCK_001,DOUBLE_BLOCK,DOUBLE_BLOCK_001_TASK_04,4,0,train,"[-0.09028478527195505,-0.8350928414547385,0.65]","[6.245177916169876,0.8558018322149178,1.85]",e9f6fef3de176e52e3f9edc5fd67278ce2add074b4d3a2076a0b91c63a639236,655,0.0687811489680476,0,0,0,0,True,True
